,1700.0 µM Pi (1),850.0 µM Pi (1),425.0 µM Pi (1),212.5 µM Pi (1),106.25 µM Pi (1),53.125 µM Pi (1),26.5625 µM Pi (1),13.28125 µM Pi (1),6.640625 µM Pi (1),3.3203125 µM Pi (1),1.66015625 µM Pi (1),0.830078125 µM Pi (1),1700.0 µM Pi (2),850.0 µM Pi (2),425.0 µM Pi (2),212.5 µM Pi (2),106.25 µM Pi (2),53.125 µM Pi (2),26.5625 µM Pi (2),13.28125 µM Pi (2),6.640625 µM Pi (2),3.3203125 µM Pi (2),1.66015625 µM Pi (2),0.830078125 µM Pi (2),time
607,261.59999999999997,247.04,228.39999999999998,212.88,198.96,177.28,172.88,168.72,165.92,157.92,158.56,161.92,259.11999999999995,244.95999999999998,228.07999999999998,204.64,177.68,178.0,169.84,165.68,160.79999999999998,159.2,155.51999999999998,159.76,15040.9
608,261.76,246.55999999999997,228.32,212.16,198.32,177.11999999999998,172.64,168.79999999999998,165.27999999999997,158.48,158.0,161.6,259.76,245.04,228.24,204.48,177.83999999999997,178.39999999999998,170.47999999999996,165.68,160.95999999999998,159.2,156.24,160.15999999999997,15066.4
609,262.15999999999997,247.04,228.96,213.03999999999996,198.88,177.51999999999998,172.95999999999998,168.96,166.55999999999997,158.39999999999998,158.0,161.2,260.0,244.23999999999998,228.64,204.4,178.0,178.15999999999997,170.32,165.76,161.2,158.96,155.6,159.6,15091.9
610,262.24,247.11999999999998,229.04,212.95999999999998,199.04,177.35999999999999,172.8,168.39999999999998,165.83999999999997,158.39999999999998,158.0,162.07999999999998,259.84,244.79999999999998,228.79999999999998,204.88,177.68,178.39999999999998,170.32,165.76,161.75999999999996,159.12,156.16,159.84,15117.4
611,261.91999999999996,246.87999999999997,229.04,213.03999999999996,198.48,177.28,172.64,168.48,165.36,158.48,157.04,161.43999999999997,260.32,246.0,228.72,204.64,177.68,178.32,170.71999999999997,165.59999999999997,161.52,159.51999999999998,155.44,159.44,15142.9
612,262.32,247.11999999999998,229.20000000000002,213.12,198.48,178.0,172.88,168.48,165.83999999999997,158.07999999999998,157.84,162.16,260.56,245.36,228.48,204.95999999999998,177.35999999999999,178.72,170.07999999999998,165.76,161.35999999999999,159.35999999999999,155.12,159.67999999999998,15168.4
613,262.8,247.44,228.56,213.2,198.88,177.68,172.64,168.72,166.72,158.8,157.44,161.92,260.24,245.04,228.56,204.55999999999997,177.92000000000002,178.56,170.39999999999998,165.92,160.95999999999998,158.56,156.16,159.28,15193.9
614,262.64,247.44,229.35999999999999,213.12,199.20000000000002,177.76,172.71999999999997,168.39999999999998,166.23999999999998,158.48,157.84,161.99999999999997,259.76,245.51999999999998,228.96,205.27999999999997,177.92000000000002,178.39999999999998,170.64,165.76,161.67999999999998,158.8,155.44,160.0,15219.4
615,262.56,247.11999999999998,229.52,213.12,199.6,177.68,172.39999999999998,168.96,166.23999999999998,158.8,157.92,161.99999999999997,260.56,245.27999999999997,228.32,205.92,177.51999999999998,178.24,170.39999999999998,166.07999999999998,160.95999999999998,159.04,156.0,160.56,15244.9
616,261.84,247.51999999999998,229.43999999999997,213.6,198.79999999999998,177.68,172.64,169.11999999999998,166.48,158.8,157.92,161.75999999999996,260.71999999999997,245.36,229.20000000000002,204.88,177.92000000000002,177.6,170.39999999999998,166.32,161.04,158.88,156.0,160.79999999999998,15270.4
617,262.88,247.83999999999997,229.04,213.6,199.11999999999998,177.76,173.27999999999997,168.79999999999998,165.76,158.23999999999998,158.07999999999998,161.6,260.64,245.76,229.28,205.27999999999997,177.83999999999997,178.72,170.0,165.83999999999997,160.79999999999998,159.04,156.07999999999998,160.64,15295.9
618,262.96,246.87999999999997,229.43999999999997,213.03999999999996,199.28,177.76,172.16,168.56,165.83999999999997,158.23999999999998,158.23999999999998,161.75999999999996,260.96,245.68,228.72,205.27999999999997,178.0,178.24,170.79999999999998,166.23999999999998,161.2,158.88,155.92,159.35999999999999,15321.4
619,263.28,248.15999999999997,229.76,213.6,199.28,177.92000000000002,173.03999999999996,168.64,166.23999999999998,158.23999999999998,157.04,161.52,261.03999999999996,245.44,228.64,205.12,177.76,178.64,170.24,166.32,161.11999999999998,159.04,155.67999999999998,160.0,15346.9
620,263.03999999999996,247.76,229.92,212.71999999999997,199.67999999999998,177.76,172.48,168.72,166.07999999999998,158.32,157.76,161.52,260.47999999999996,245.83999999999997,229.35999999999999,205.2,178.15999999999997,178.96,170.24,165.27999999999997,161.67999999999998,158.8,155.67999999999998,159.51999999999998,15372.5
621,263.03999999999996,248.24,229.11999999999998,213.51999999999998,199.35999999999999,177.2,173.27999999999997,169.04,166.07999999999998,158.88,156.56,162.07999999999998,261.03999999999996,245.83999999999997,229.11999999999998,205.44,177.83999999999997,178.88,170.79999999999998,165.51999999999998,160.95999999999998,159.35999999999999,155.83999999999997,159.76,15398.1
622,263.03999999999996,248.0,229.92,213.84,199.11999999999998,177.6,172.48,169.04,166.79999999999998,158.23999999999998,157.84,161.28,260.56,246.0,229.84,205.76,178.79999999999998,178.79999999999998,170.39999999999998,165.92,161.35999999999999,159.67999999999998,156.16,160.15999999999997,15423.7
623,263.2,248.39999999999998,229.92,214.16,199.20000000000002,177.92000000000002,173.12,168.72,166.32,158.32,158.48,161.11999999999998,261.28,246.23999999999998,229.67999999999998,205.2,178.32,178.56,169.92,166.16,160.39999999999998,159.04,155.67999999999998,159.67999999999998,15449.3
624,263.44,248.64,230.24,213.84,199.52,177.28,171.99999999999997,168.72,166.0,158.16,158.07999999999998,161.67999999999998,260.88,246.48,229.6,205.92,178.15999999999997,177.92000000000002,170.15999999999997,165.51999999999998,161.92,159.28,156.4,159.04,15474.9
625,263.44,247.92000000000002,230.39999999999998,214.16,199.11999999999998,177.92000000000002,173.03999999999996,168.56,166.32,158.39999999999998,158.48,161.75999999999996,261.28,246.16,230.39999999999998,205.68,178.48,178.88,170.64,165.76,160.47999999999996,159.44,155.67999999999998,159.12,15500.4
626,263.28,248.24,230.07999999999998,214.16,199.84,177.6,172.95999999999998,168.79999999999998,165.83999999999997,158.72,157.92,161.52,261.03999999999996,246.64000000000001,230.24,205.27999999999997,178.07999999999998,179.04,170.95999999999998,165.59999999999997,161.43999999999997,158.96,155.76,159.12,15525.9
627,263.84,248.64,230.24,213.6,199.28,178.48,173.03999999999996,168.79999999999998,166.23999999999998,158.56,157.68,161.99999999999997,260.96,247.2,229.20000000000002,205.76,178.39999999999998,178.72,170.39999999999998,165.59999999999997,161.04,159.04,155.92,159.67999999999998,15551.4
628,263.12,248.48,230.32,214.23999999999998,199.52,177.51999999999998,172.95999999999998,168.39999999999998,165.36,158.48,157.6,161.99999999999997,262.0,246.79999999999998,230.07999999999998,205.27999999999997,178.48,178.64,170.24,166.07999999999998,161.52,159.28,155.83999999999997,159.92,15576.9
629,263.52,248.79999999999998,230.07999999999998,214.4,199.67999999999998,177.92000000000002,173.12,168.07999999999998,165.59999999999997,158.48,158.07999999999998,161.92,262.08,247.2,230.88,205.04,178.24,178.48,169.84,165.36,161.04,159.28,155.51999999999998,159.84,15602.4
630,263.28,248.96,230.71999999999997,214.23999999999998,199.76,177.92000000000002,172.39999999999998,168.96,166.23999999999998,158.0,158.56,161.2,262.0,247.2,230.0,205.68,178.72,178.64,170.32,164.95999999999998,161.04,158.72,155.35999999999999,159.84,15627.9
631,263.52,248.96,230.32,213.67999999999998,199.84,178.32,173.35999999999999,169.04,166.07999999999998,158.56,157.84,161.75999999999996,261.91999999999996,247.04,230.64,205.83999999999997,178.96,179.20000000000002,170.15999999999997,165.83999999999997,161.28,158.72,155.92,159.76,15653.4
632,264.47999999999996,248.48,230.56,214.48,200.0,178.24,172.32,168.39999999999998,165.83999999999997,158.23999999999998,158.16,161.67999999999998,261.43999999999994,246.79999999999998,230.15999999999997,206.16,178.39999999999998,179.20000000000002,169.92,165.76,160.79999999999998,159.35999999999999,156.24,159.92,15678.9
633,263.52,249.84,230.88,214.16,199.76,177.76,172.39999999999998,168.72,166.32,158.32,157.68,161.75999999999996,261.43999999999994,247.2,230.39999999999998,206.07999999999998,178.32,179.04,170.71999999999997,166.07999999999998,161.43999999999997,159.12,156.24,159.92,15704.4
634,264.32,249.04,230.79999999999998,214.72,199.52,178.15999999999997,172.56,168.88,165.83999999999997,158.48,158.32,162.16,261.84,247.6,230.32,206.4,178.88,179.04,170.15999999999997,166.16,161.92,158.56,155.83999999999997,160.0,15729.9
635,264.8,249.20000000000002,230.56,214.64,199.84,178.32,173.51999999999998,168.79999999999998,165.83999999999997,158.23999999999998,157.76,161.92,262.24,247.11999999999998,230.24,206.4,178.64,178.88,170.24,166.07999999999998,161.2,158.96,156.16,159.67999999999998,15755.4
636,264.4,249.76,231.2,214.72,199.11999999999998,178.48,173.12,169.35999999999999,166.79999999999998,158.48,157.52,161.99999999999997,262.24,247.68,230.71999999999997,206.48,178.48,179.43999999999997,170.39999999999998,165.83999999999997,161.04,159.12,155.83999999999997,159.92,15780.9
637,264.64,250.07999999999998,231.35999999999999,214.4,200.47999999999996,178.07999999999998,173.12,168.79999999999998,165.83999999999997,158.72,158.32,162.32,262.48,247.68,230.47999999999996,206.55999999999997,179.04,178.64,170.64,165.59999999999997,161.67999999999998,159.35999999999999,155.92,159.51999999999998,15806.4
638,264.71999999999997,249.6,230.95999999999998,214.64,199.67999999999998,178.24,172.88,168.96,165.59999999999997,158.39999999999998,158.23999999999998,160.95999999999998,262.8,247.44,230.88,206.07999999999998,179.35999999999999,179.20000000000002,170.07999999999998,166.16,160.15999999999997,159.51999999999998,155.76,159.67999999999998,15831.9
